time,x,y,z,yaw_deg,onboard_active_gate_id,referee_active_gate_id,distance_to_gate,bearing_error,vertical_error,command_surge,command_sway,command_heave,command_yaw
13.767,6.1451,2.0730,-5.2499,-131.0684,2,3,0.1624,-22.2235,-0.0001,0.1500,0.0000,-0.0000,-0.4267
13.800,6.1359,2.0713,-5.2499,-130.6952,2,3,0.1535,-21.6291,-0.0001,0.1500,0.0000,-0.0000,-0.4152
13.833,6.1268,2.0693,-5.2499,-130.4629,2,3,0.1445,-20.8750,-0.0001,0.1500,0.0000,-0.0000,-0.4008
13.867,6.1176,2.0670,-5.2499,-130.3635,2,3,0.1353,-19.9604,-0.0001,0.1500,0.0000,-0.0000,-0.3832
13.900,6.1084,2.0644,-5.2499,-130.3881,2,3,0.1261,-18.8824,-0.0001,0.1500,0.0000,-0.0000,-0.3625
13.933,6.0992,2.0616,-5.2499,-130.5270,2,3,0.1168,-17.6344,-0.0001,0.1500,0.0000,-0.0000,-0.3386
13.967,6.0900,2.0585,-5.2499,-130.7698,2,3,0.1074,-16.2048,-0.0001,0.1500,0.0000,-0.0000,-0.3111
14.000,6.0809,2.0552,-5.2499,-131.1051,2,3,0.0979,-14.5741,-0.0001,0.1500,0.0000,-0.0000,-0.2798
14.033,6.0717,2.0516,-5.2499,-131.5207,2,3,0.0884,-12.7091,-0.0001,0.1500,0.0000,-0.0000,-0.2440
14.067,6.0625,2.0479,-5.2499,-132.0033,2,3,0.0787,-10.5557,-0.0001,0.1500,0.0000,-0.0000,-0.2027
14.100,6.0533,2.0439,-5.2499,-132.5381,2,3,0.0690,-8.0223,-0.0001,0.1500,0.0000,-0.0000,-0.1540
14.133,6.0441,2.0396,-5.2499,-133.1083,2,3,0.0593,-4.9496,-0.0001,0.1500,0.0000,-0.0000,-0.0950
14.167,6.0349,2.0352,-5.2499,-133.6944,2,3,0.0496,-1.0443,-0.0001,0.1500,0.0000,-0.0000,-0.0200
14.200,6.0257,2.0306,-5.2499,-134.2722,2,3,0.0400,4.2766,-0.0001,0.1500,0.0000,-0.0000,0.0821
14.233,6.0165,2.0259,-5.2499,-134.8095,2,3,0.0307,12.2911,-0.0001,0.1500,0.0000,-0.0000,0.2360
14.267,6.0073,2.0209,-5.2499,-135.2586,2,3,0.0221,26.1010,-0.0001,0.1500,0.0000,-0.0000,0.5011
14.300,5.9980,2.0158,-5.2499,-135.5376,2,3,0.0159,52.6187,-0.0001,0.1500,0.0000,-0.0000,0.8000
14.333,5.9888,2.0105,-5.2499,-135.5560,2,3,0.0153,92.3973,-0.0001,0.0000,0.0000,-0.0000,0.8000
14.367,5.9799,2.0054,-5.2499,-135.3204,2,3,0.0208,120.3876,-0.0001,0.0000,0.0000,-0.0000,0.8000
14.400,5.9714,2.0004,-5.2499,-134.8370,2,3,0.0286,134.0926,-0.0001,0.0000,0.0000,-0.0000,0.8000
14.433,5.9632,1.9955,-5.2499,-134.1120,2,3,0.0371,141.0065,-0.0001,0.0000,0.0000,-0.0000,0.8000
14.467,5.9553,1.9909,-5.2499,-133.1516,2,3,0.0457,144.6848,-0.0001,0.0000,0.0000,-0.0000,0.8000
14.500,5.9476,1.9863,-5.2499,-131.9616,2,3,0.0541,146.5878,-0.0001,0.0000,0.0000,-0.0000,0.8000
14.533,5.9403,1.9819,-5.2500,-130.5478,2,3,0.0624,147.3819,-0.0000,0.0000,0.0000,-0.0000,0.8000
14.567,5.9333,1.9777,-5.2500,-128.9157,2,3,0.0704,147.4082,-0.0000,0.0000,0.0000,-0.0000,0.8000
14.600,5.9265,1.9736,-5.2500,-127.0708,2,3,0.0781,146.8583,-0.0000,0.0000,0.0000,-0.0000,0.8000
14.633,5.9200,1.9696,-5.2500,-125.0185,2,3,0.0856,145.8485,-0.0000,0.0000,0.0000,-0.0000,0.8000
14.667,5.9137,1.9657,-5.2500,-122.7640,2,3,0.0928,144.4538,-0.0000,0.0000,0.0000,-0.0000,0.8000
14.700,5.9077,1.9620,-5.2500,-120.3123,2,3,0.0998,142.7253,-0.0000,0.0000,0.0000,-0.0000,0.8000
14.733,5.9020,1.9583,-5.2500,-117.6684,2,3,0.1065,140.6992,-0.0000,0.0000,0.0000,-0.0000,0.8000
14.767,5.8965,1.9548,-5.2500,-114.8371,2,3,0.1130,138.4026,-0.0000,0.0000,0.0000,-0.0000,0.8000
14.800,5.8912,1.9515,-5.2500,-111.8231,2,3,0.1192,135.8560,-0.0000,0.0000,0.0000,-0.0000,0.8000
14.833,5.8861,1.9482,-5.2500,-108.6309,2,3,0.1251,133.0754,-0.0000,0.0000,0.0000,-0.0000,0.8000
14.867,5.8812,1.9451,-5.2500,-105.2651,2,3,0.1308,130.0741,-0.0000,0.0000,0.0000,-0.0000,0.8000
14.900,5.8766,1.9421,-5.2500,-101.7300,2,3,0.1363,126.8630,-0.0000,0.0000,0.0000,-0.0000,0.8000
14.933,5.8721,1.9392,-5.2500,-98.0299,2,3,0.1416,123.4508,-0.0000,0.0000,0.0000,-0.0000,0.8000
14.967,5.8679,1.9365,-5.2500,-94.1688,2,3,0.1466,119.8457,-0.0000,0.0000,0.0000,-0.0000,0.8000
15.000,5.8638,1.9338,-5.2500,-90.1509,2,3,0.1515,116.0544,-0.0000,0.0000,0.0000,-0.0000,0.8000
15.033,5.8598,1.9313,-5.2500,-85.9800,2,3,0.1561,112.0828,-0.0000,0.0000,0.0000,-0.0000,0.8000
15.067,5.8561,1.9290,-5.2500,-81.6601,2,3,0.1605,107.9364,-0.0000,0.0000,0.0000,-0.0000,0.8000
15.100,5.8525,1.9267,-5.2500,-77.1948,2,3,0.1647,103.6201,-0.0000,0.0000,0.0000,-0.0000,0.8000
15.133,5.8491,1.9246,-5.2500,-72.5877,2,3,0.1687,99.1384,-0.0000,0.0000,0.0000,-0.0000,0.8000
15.167,5.8457,1.9226,-5.2500,-67.8425,2,3,0.1726,94.4954,-0.0000,0.0000,0.0000,-0.0000,0.8000
15.200,5.8426,1.9207,-5.2500,-62.9627,2,3,0.1763,89.6950,-0.0000,0.1500,0.0000,-0.0000,0.8000
15.233,5.8397,1.9185,-5.2500,-57.9515,2,3,0.1798,84.8927,-0.0000,0.1500,0.0000,-0.0000,0.8000
15.267,5.8372,1.9161,-5.2500,-52.8123,2,3,0.1832,80.0782,-0.0000,0.1500,0.0000,-0.0000,0.8000
15.300,5.8350,1.9134,-5.2500,-47.5483,2,3,0.1863,75.2420,-0.0000,0.1500,0.0000,-0.0000,0.8000
15.333,5.8333,1.9106,-5.2500,-42.1627,2,3,0.1892,70.3756,-0.0000,0.1500,0.0000,-0.0000,0.8000
15.367,5.8319,1.9075,-5.2500,-36.6584,2,3,0.1918,65.4715,-0.0000,0.1500,0.0000,-0.0000,0.8000
15.400,5.8309,1.9044,-5.2500,-31.0385,2,3,0.1942,60.5225,-0.0000,0.1500,0.0000,-0.0000,0.8000
15.433,5.8304,1.9012,-5.2500,-25.3059,2,3,0.1963,55.5220,0.0000,0.1500,0.0000,0.0000,0.8000
15.467,5.8302,1.8980,-5.2500,-19.4634,2,3,0.1981,50.4640,0.0000,0.1500,0.0000,0.0000,0.8000
15.500,5.8304,1.8947,-5.2500,-13.5137,2,3,0.1996,45.3427,0.0000,0.1500,0.0000,0.0000,0.8000
15.533,5.8310,1.8915,-5.2500,-7.4595,2,3,0.2008,40.1525,0.0000,0.1500,0.0000,0.0000,0.7709
15.567,5.8320,1.8884,-5.2500,-1.3128,2,3,0.2017,34.8978,0.0000,0.1500,0.0000,0.0000,0.6700
15.600,5.8333,1.8855,-5.2500,4.8924,2,3,0.2022,29.6057,0.0000,0.1500,0.0000,0.0000,0.5684
15.633,5.8350,1.8827,-5.2500,11.1225,2,3,0.2024,24.3035,0.0000,0.1500,0.0000,0.0000,0.4666
15.667,5.8371,1.8800,-5.2500,17.3445,2,3,0.2023,19.0177,0.0000,0.1500,0.0000,0.0000,0.3651
15.700,5.8394,1.8777,-5.2500,23.5268,2,3,0.2019,13.7743,0.0000,0.1500,0.0000,0.0000,0.2644
15.733,5.8420,1.8755,-5.2500,29.6383,2,3,0.2011,8.5980,0.0000,0.1500,0.0000,0.0000,0.1651
15.767,5.8449,1.8736,-5.2500,35.6496,2,3,0.2001,3.5127,0.0000,0.1500,0.0000,0.0000,0.0674
15.800,5.8480,1.8721,-5.2500,41.5321,2,3,0.1987,-1.4592,0.0000,0.1500,0.0000,0.0000,-0.0280
15.833,5.8512,1.8709,-5.2500,47.2590,2,3,0.1970,-6.2964,0.0000,0.1500,0.0000,0.0000,-0.1209
15.867,5.8547,1.8700,-5.2500,52.8047,2,3,0.1950,-10.9795,0.0000,0.1500,0.0000,0.0000,-0.2108
15.900,5.8583,1.8694,-5.2500,58.1453,2,3,0.1927,-15.4905,0.0000,0.1500,0.0000,0.0000,-0.2974
15.933,5.8620,1.8693,-5.2500,63.2585,2,3,0.1901,-19.8134,0.0000,0.1500,0.0000,0.0000,-0.3804
15.967,5.8657,1.8695,-5.2500,68.1236,2,3,0.1872,-23.9339,0.0000,0.1500,0.0000,0.0000,-0.4595
16.000,5.8696,1.8701,-5.2500,72.7218,2,3,0.1841,-27.8397,0.0000,0.1500,0.0000,0.0000,-0.5345
16.033,5.8734,1.8711,-5.2500,77.0360,2,3,0.1807,-31.5206,0.0000,0.1500,0.0000,0.0000,-0.6052
16.067,5.8772,1.8725,-5.2500,81.0508,2,3,0.1770,-34.9685,0.0000,0.1500,0.0000,0.0000,-0.6713
16.100,5.8810,1.8743,-5.2500,84.7527,2,3,0.1731,-38.1775,0.0000,0.1500,0.0000,0.0000,-0.7330
16.133,5.8847,1.8764,-5.2500,88.1300,2,3,0.1690,-41.1439,0.0000,0.1500,0.0000,0.0000,-0.7899
16.167,5.8883,1.8790,-5.2500,91.1727,2,3,0.1647,-43.8664,0.0000,0.1500,0.0000,0.0000,-0.8000
16.200,5.8919,1.8819,-5.2500,93.8859,2,3,0.1602,-46.3600,0.0000,0.1500,0.0000,0.0000,-0.8000
16.233,5.8953,1.8852,-5.2500,96.2778,2,3,0.1554,-48.6437,0.0000,0.1500,0.0000,0.0000,-0.8000
16.267,5.8985,1.8888,-5.2500,98.3563,2,3,0.1506,-50.7372,0.0000,0.1500,0.0000,0.0000,-0.8000
16.300,5.9016,1.8928,-5.2500,100.1294,2,3,0.1455,-52.6615,0.0000,0.1500,0.0000,0.0000,-0.8000
16.333,5.9046,1.8971,-5.2500,101.6046,2,3,0.1403,-54.4391,0.0000,0.1500,0.0000,0.0000,-0.8000
16.367,5.9074,1.9017,-5.2500,102.7893,2,3,0.1351,-56.0946,0.0000,0.1500,0.0000,0.0000,-0.8000
16.400,5.9100,1.9067,-5.2500,103.6908,2,3,0.1297,-57.6550,0.0000,0.1500,0.0000,0.0000,-0.8000
16.433,5.9124,1.9119,-5.2500,104.3161,2,3,0.1242,-59.1501,0.0000,0.1500,0.0000,0.0000,-0.8000
16.467,5.9147,1.9174,-5.2500,104.6722,2,3,0.1187,-60.6135,0.0000,0.1500,0.0000,0.0000,-0.8000
16.500,5.9168,1.9232,-5.2500,104.7658,2,3,0.1132,-62.0831,0.0000,0.1500,0.0000,0.0000,-0.8000
16.533,5.9187,1.9293,-5.2500,104.6034,2,3,0.1077,-63.6019,0.0000,0.1500,0.0000,0.0000,-0.8000
16.567,5.9205,1.9357,-5.2500,104.1915,2,3,0.1023,-65.2187,0.0000,0.1500,0.0000,0.0000,-0.8000
16.600,5.9221,1.9423,-5.2500,103.5362,2,3,0.0970,-66.9878,0.0000,0.1500,0.0000,0.0000,-0.8000
16.633,5.9236,1.9491,-5.2500,102.6437,2,3,0.0918,-68.9695,0.0000,0.1500,0.0000,0.0000,-0.8000
16.667,5.9250,1.9562,-5.2500,101.5199,2,3,0.0869,-71.2274,0.0000,0.1500,0.0000,0.0000,-0.8000
16.700,5.9262,1.9635,-5.2500,100.1707,2,3,0.0823,-73.8253,0.0000,0.1500,0.0000,0.0000,-0.8000
16.733,5.9274,1.9710,-5.2500,98.6015,2,3,0.0782,-76.8183,0.0000,0.1500,0.0000,0.0000,-0.8000
16.767,5.9285,1.9787,-5.2500,96.8181,2,3,0.0746,-80.2419,0.0000,0.1500,0.0000,0.0000,-0.8000
16.800,5.9295,1.9866,-5.2500,94.8256,2,3,0.0718,-84.0950,0.0000,0.1500,0.0000,0.0000,-0.8000
16.833,5.9305,1.9948,-5.2500,92.6294,2,3,0.0697,-88.3217,0.0000,0.1500,0.0000,0.0000,-0.8000
16.867,5.9314,2.0031,-5.2500,90.2346,2,3,0.0686,-92.8008,0.0000,0.0000,0.0000,0.0000,-0.8000
